Players;Values;POS;Team;ID;Num
Ricardo Bagadur;0,2;Centre-Back;Nk Hrvatski Dragovoljac;291856;-
Tomislav Valentic;0,2;Left-Back;Nk Hrvatski Dragovoljac;391428;-
Serder Serderov;0,2;Centre-Forward;Nk Istra 1961;129103;-
Antonio Djakovic;0,2;Goalkeeper;Hnk Sibenik;615107;1
Martin Franic;0,2;Right-Back;Nk Hrvatski Dragovoljac;455086;-
Alen Grgic;0,2;Right-Back;Slaven Belupo Koprivnica;285077;-
Filip Braut;0,2;Right-Back;Hnk Rijeka;587509;-
Ivica Batarelo;0,2;Centre-Back;Hnk Sibenik;531351;4
Luka Liklin;0,2;Midfield;Slaven Belupo Koprivnica;702666;14
Zoran Kvrzic;0,2;Right Winger;Slaven Belupo Koprivnica;159839;16
Vlatko Stojanovski;0,2;Centre-Forward;Hnk Gorica;345041;-
Samuel Eduok;0,2;Right Winger;Hnk Hajduk Split;274802;11
Vinko Petkovic;0,15;Left Winger;Nk Hrvatski Dragovoljac;366418;-
Luka Viduka;0,15;Right Winger;Nk Hrvatski Dragovoljac;393827;-
Marin Leovac;0,15;Left-Back;Gnk Dinamo Zagreb;51604;-
Lovre Cirjak;0,15;Left Winger;Nk Hrvatski Dragovoljac;117312;23
Simun Hrgovic;0,15;Left-Back;Hnk Hajduk Split;921553;-
Domagoj Babin;0,15;Midfield;Nk Hrvatski Dragovoljac;609669;-
Josip Kvesic;0,15;Left-Back;Hnk Sibenik;101042;3
Rafa Navarro;0,15;Right-Back;Nk Istra 1961;351746;12
Luka Skaricic;0,15;Centre-Back;Hnk Hajduk Split;619277;-
Mato Stanic;0,15;Midfield;Hnk Rijeka;330147;24
Marko Brtan;0,15;Defensive Midfield;Nk Hrvatski Dragovoljac;207007;30
Mate Males;0,15;Defensive Midfield;Nk Lokomotiva Zagreb;44230;4
Marino Kukoc;0,15;Defensive Midfield;Nk Hrvatski Dragovoljac;938514;14
Luka Pasaricek;0,15;Defensive Midfield;Nk Hrvatski Dragovoljac;293187;-
Lumbardh Dellova;0,15;Centre-Back;Hnk Hajduk Split;542469;-
Dominik Ivkic;0,15;Centre-Back;Nk Hrvatski Dragovoljac;351785;-
Filip Hlevnjak;0,15;Centre-Back;Slaven Belupo Koprivnica;502130;20
Joao Silva;0,15;Centre-Back;Nk Istra 1961;461903;-
Mihael Rovis;0,15;Left-Back;Nk Istra 1961;909610;32
Mihret Topcagic;0,15;Centre-Forward;Nk Osijek;53522;30
Mario Veljaca;0,15;Left Winger;Nk Hrvatski Dragovoljac;725752;28
Edin Julardzija;0,15;Midfield;Hnk Sibenik;491033;8
Vinko Soldo;0,15;Centre-Back;Slaven Belupo Koprivnica;316936;22
Tin Hrvoj;0,15;Right-Back;Nk Hrvatski Dragovoljac;432746;-
Bartul Markovina;0,15;Right-Back;Nk Hrvatski Dragovoljac;697081;2
Theo Barbet;0,15;Centre-Back;Nk Lokomotiva Zagreb;484987;-
Diego Barri;0,15;Central Midfield;Nk Osijek;541646;18
Benito;0,15;Left Winger;Hnk Gorica;491960;22
Adrian Liber;0,15;Central Midfield;Hnk Rijeka;570238;8
Bernardo Matic;0,15;Centre-Back;Nk Istra 1961;226235;27
Gabriele Artistico;0,125;Centre-Forward;Nk Lokomotiva Zagreb;604239;-
Jan Paolo Debijadji;0,1;Goalkeeper;Hnk Gorica;601189;12
Danijel Subasic;0,1;Goalkeeper;Hnk Hajduk Split;27941;1
Madzid Sosic;0,1;Midfield;Hnk Hajduk Split;622431;-
Tomislav Bozic;0,1;Centre-Back;Slaven Belupo Koprivnica;34577;6
Tomislav Turcin;0,1;Right Winger;Nk Hrvatski Dragovoljac;345771;-
Ivan Krolo;0,1;Defensive Midfield;Hnk Hajduk Split;49001;-
Jose Antonio Caro;0,1;Centre-Back;Nk Osijek;254039;-
Seth Amoateng;0,1;Striker;Nk Hrvatski Dragovoljac;579522;-
Luka Matasovic;0,1;Goalkeeper;Nk Lokomotiva Zagreb;628022;-
Toni Silic;0,1;Goalkeeper;Hnk Hajduk Split;833313;33
Fran Zilinski;0,1;Left-Back;Nk Lokomotiva Zagreb;658694;-
