Players;Values;POS;Team;ID;Num
Robbie D'Haese;0,7;Right-Back;Kv Oostende;460379;29
Sebastien Dewaest;0,7;Centre-Back;Oud Heverlee Leuven;125754;6
Ken Nkuba;0,7;Right Winger;Rsc Charleroi;627939;28
Cameron Humphreys;0,7;Centre-Back;Sv Zulte Waregem;277723;33
Lucas Bijker;0,7;Left-Back;Kv Mechelen;187283;3
Denis Odoi;0,7;Right-Back;Fc Brugge;59641;6
Jesse Sekidika;0,65;Right Winger;Oud Heverlee Leuven;437392;-
Darko Lemajic;0,65;Centre-Forward;Kaa Gent;153440;11
Cameron McGeehan;0,65;Central Midfield;Kv Oostende;167265;8
Morgan Poaty;0,65;Left-Back;Rfc Seraing;272640;18
Gerald Kilota;0,65;Left-Back;Rfc Seraing;272704;8
Dimitar Velkovski;0,65;Midfield;Cercle Brugge;323403;19
Rocco Reitz;0,65;Central Midfield;Vv St Truiden;467434;8
Yahya Nadrani;0,65;Centre-Back;Rfc Seraing;643528;20
Jan Van den Bergh;0,65;Centre-Back;Beerschot V A ;334495;2
Joost van Aken;0,65;Centre-Back;Sv Zulte Waregem;261546;-
Lasse Vigen;0,65;Central Midfield;Sv Zulte Waregem;148376;8
Rachid Alioui;0,65;Centre-Forward;Kv Kortrijk;193130;23
Tsuyoshi Watanabe;0,65;Centre-Back;Kv Kortrijk;598791;4
Dion De Neve;0,65;Midfield;Sv Zulte Waregem;502245;54
Steven Fortes;0,65;Centre-Back;Kv Oostende;276895;17
Frank Boya;0,65;Defensive Midfield;Sv Zulte Waregem;473201;15
Boris Lambert;0,65;Centre-Back;Kas Eupen;585711;35
Blessing Eleke;0,625;Centre-Forward;Beerschot V A ;348229;-
Omar Govea;0,6;Defensive Midfield;Sv Zulte Waregem;282927;10
Abdul Nurudeen;0,6;Goalkeeper;Kas Eupen;511168;33
Silvere Ganvoula;0,6;Centre-Forward;Cercle Brugge;312819;35
Ibrahima Cisse;0,6;Midfield;Rfc Seraing;160380;44
Nayel Mehssatou;0,6;Right-Back;Kv Kortrijk;486053;25
Mohamed Reda Halaimia;0,6;Right-Back;Beerschot V A ;387944;27
Thibaut Peyre;0,6;Centre-Back;Kv Mechelen;170914;23
Owen Otasowie;0,6;Defensive Midfield;Fc Brugge;511815;8
Lucas Lissens;0,6;Centre-Back;Rsc Anderlecht;464067;47
Tatsuya Ito;0,6;Left Winger;Vv St Truiden;381248;-
Bingourou Kamara;0,6;Goalkeeper;Rsc Charleroi;333175;1
Dario Del Fabro;0,6;Centre-Back;Rfc Seraing;110475;-
Billal Messaoudi;0,6;Right Winger;Kv Kortrijk;545400;9
Lucas Rougeaux;0,6;Centre-Back;Kv Kortrijk;226288;6
Dries Wouters;0,6;Defensive Midfield;Kv Mechelen;249570;4
Alex Millan;0,6;Forward;Royale Union Saint Gilloise;412041;11
Amine Benchaib;0,6;Midfield;Rsc Charleroi;503855;-
Daniel Perez;0,6;Forward;Fc Brugge;581294;30
Robbe Decostere;0,6;Right-Back;Cercle Brugge;601407;8
Antoine Bernier;0,6;Left Winger;Rfc Seraing;340343;12
Franck Kanoute;0,6;Midfield;Cercle Brugge;478198;98
Bruno Godeau;0,6;Centre-Back;Kaa Gent;142924;31
David Sousa;0,55;Centre-Back;Cercle Brugge;740159;3
Ortwin De Wolf;0,55;Goalkeeper;Royal Antwerpen Fc;450218;26
Marius Noubissi;0,55;Centre-Forward;Beerschot V A ;357701;9
Seung-woo Lee;0,525;Left Winger;Vv St Truiden;280239;-
Vincent Koziello;0,5;Central Midfield;Kv Oostende;290551;26
Bent Sormo;0,5;Right-Back;Sv Zulte Waregem;268713;22
Silas Gnaka;0,5;Left-Back;Kas Eupen;481091;24
Tom Pietermaat;0,5;Defensive Midfield;Beerschot V A ;110797;16
Zechariah Medley;0,5;Centre-Back;Kv Oostende;392761;3
Osaze Urhoghide;0,5;Centre-Back;Kv Oostende;491738;5
