Players;Values;POS;Team;ID;Num
Matej Radosta;0,2;Central Midfield;Fk Teplice;486618;-
Jan Ctvrtecka;0,2;Goalkeeper;Fk Teplice;321180;21
Rudolf Reiter;0,2;Midfield;Fc Fastav Zlin;316279;9
Frantisek Kotek;0,2;Goalkeeper;Ac Sparta Prag;358131;40
Otto Urma;0,2;Left-Back;Fc Hradec Kralove;315201;4
Patrik Vydra;0,2;Centre-Back;Ac Sparta Prag;655300;-
David Pichal;0,2;Right Winger;Fk Mlada Boleslav;396236;-
Ladislav Kodad;0,2;Midfield;Fk Teplice;572188;6
Vladimir Neuman;0,2;Goalkeeper;Mfk Karvina;668311;1
Pavel Moulis;0,2;Right Winger;Fk Teplice;195503;10
Martin Toml;0,2;Centre-Back;Fk Pardubice;221287;6
Lamin Jawo;0,2;Centre-Forward;Fc Fastav Zlin;444387;10
Matej Koubek;0,2;Centre-Forward;Fc Bohemians Prag 1905;635888;10
Soufiane Drame;0,2;Centre-Back;Mfk Karvina;471614;22
Ibrahim Keita;0,2;Centre-Forward;Fc Bohemians Prag 1905;220902;9
Marco Tulio;0,2;Defensive Midfield;Mfk Karvina;525086;8
David Bartek;0,2;Midfield;Fc Bohemians Prag 1905;62971;5
Adam Hlousek;0,2;Left-Back;Fc Fastav Zlin;62800;5
Ondrej Petrak;0,2;Defensive Midfield;Fc Bohemians Prag 1905;165331;31
Lukas Matejka;0,2;Centre-Forward;Fk Pardubice;480189;16
Karol Meszaros;0,2;Right Winger;Fc Slovan Liberec;217707;10
Rafiu Durosinmi;0,2;Centre-Forward;Mfk Karvina;935760;24
Ales Nesicky;0,2;Central Midfield;Mfk Karvina;146722;-
Roman Vales;0,2;Goalkeeper;Fc Bohemians Prag 1905;95805;1
Kamil Vacek;0,2;Central Midfield;Fc Bohemians Prag 1905;35645;-
Lukas Havel;0,2;Centre-Back;Sk Dynamo Ceske Budejovice;383869;2
Ishaku Konda;0,2;Centre-Back;Sk Dynamo Ceske Budejovice;579523;15
Modou N'Diaye;0,2;Central Midfield;Mfk Karvina;819936;81
Petr Mikulec;0,2;Goalkeeper;Fk Mlada Boleslav;499574;99
Rajmund Mikus;0,2;Midfield;Mfk Karvina;329401;29
Stanislav Dostal;0,2;Goalkeeper;Fc Fastav Zlin;82477;17
Jan Juroska;0,2;Right-Back;Fc Banik Ostrau;324023;24
Vilem Fendrich;0,2;Goalkeeper;Fc Hradec Kralove;163353;12
Robert Matejov;0,2;Left-Back;Fc Fastav Zlin;113009;16
Jakub Rezek;0,2;Left Winger;Fk Pardubice;321202;17
Lukas Holik;0,2;Striker;Mfk Karvina;204280;9
Vit Benes;0,2;Centre-Back;Sk Sigma Olmutz;62973;32
Josef Kozeluh;0,2;Right-Back;Fc Viktoria Pilsen;552036;-
Radek Latal;0,2;Right-Back;Sk Sigma Olmutz;433834;-
Dominik Hasek;0,2;Right-Back;Fc Bohemians Prag 1905;469271;21
Lukas Gressak;0,2;Defensive Midfield;Sk Sigma Olmutz;80903;34
Matej Jurasek;0,2;Right Winger;Mfk Karvina;726714;-
Marian Tvrdon;0,2;Goalkeeper;Fc Viktoria Pilsen;316202;13
Lukas Hulka;0,2;Centre-Back;Fc Bohemians Prag 1905;198607;28
Jakub Matousek;0,2;Midfield;Sk Sigma Olmutz;572798;27
Jakub Necas;0,2;Left Winger;Fc Slovan Liberec;301019;-
Jakub Fulnek;0,2;Left Winger;Fc Bohemians Prag 1905;212872;22
Jiri Katerinak;0,2;Central Midfield;Fc Hradec Kralove;464890;6
David Stepanek;0,2;Centre-Back;Fk Jablonec;256103;5
Martin Rolinek;0,2;Midfield;Fk Mlada Boleslav;660226;18
Martin Novy;0,2;Right-Back;Fc Bohemians Prag 1905;331570;32
Matej Rynes;0,2;Left Winger;Ac Sparta Prag;539197;56
Michal Cernak;0,2;Right Winger;Fk Jablonec;652059;95
Daniel Bartl;0,175;Midfield;Mfk Karvina;109541;20
Vit Nemrava;0,175;Goalkeeper;1 Fc Slovacko;221280;-
Adam Lupac;0,175;Midfield;Fk Pardubice;677528;28
Daniel Stropek;0,175;Centre-Back;Mfk Karvina;598508;5
Jan Zaviska;0,175;Right Winger;Fc Hradec Kralove;301020;-
Maksim Matveev;0,175;Left-Back;Sk Dynamo Ceske Budejovice;501766;-
Martin Sejvl;0,175;Centre-Back;Fk Pardubice;235210;-
Marek Kejr;0,15;Midfield;Fc Hradec Kralove;504133;-
Patrik Vizek;0,15;Goalkeeper;Fc Hradec Kralove;523506;1
Martin Vlachovsky;0,15;Midfield;Mfk Karvina;649566;-
David Cerny;0,15;Right Winger;Fk Teplice;651651;-
Marek Bohac;0,15;Goalkeeper;Fk Pardubice;123604;31
Jakub Kolar;0,15;Centre-Back;Fc Fastav Zlin;668323;28
Jiri Slama;0,15;Left-Back;Fk Pardubice;503963;-
Petr Kurka;0,15;Left-Back;Fk Pardubice;629774;-
David Ledecky;0,15;Centre-Forward;Fk Teplice;333654;15
Daniel Langhamer;0,15;Central Midfield;Fk Mlada Boleslav;710409;19
Pavel Halouska;0,15;Goalkeeper;Fk Mlada Boleslav;383028;-
