Players;Values;POS;Team;ID;Num
William Mikelbrencis;2,0;Right-Back;Fc Metz;743500;25
Lamine Gueye;2,0;Right Winger;Fc Metz;568701;-
Papa Ndiaga Yade;2,0;Left Winger;Fc Metz;568702;26
Kevin N'Doram;2,0;Defensive Midfield;Fc Metz;342209;6
Dennis Appiah;2,0;Right-Back;Fc Nantes;111038;12
Opa Nguette;2,0;Left Winger;Fc Metz;205587;11
Enzo Crivelli;1,8;Centre-Forward;As Saint Etienne;291110;31
Sebastien Corchia;1,8;Right-Back;Fc Nantes;102744;24
Boubacar Traore;1,8;Midfield;Fc Metz;649020;8
Eliaquim Mangala;1,8;Centre-Back;As Saint Etienne;90681;22
Jodel Dossou;1,8;Right Winger;Clermont Foot 63;221151;24
Fabio;1,8;Right-Back;Fc Nantes;61891;2
Antonin Bobichon;1,8;Central Midfield;Sco Angers;344575;-
Ouparine Djoco;1,8;Goalkeeper;Clermont Foot 63;594993;40
Pape Cheikh;1,8;Central Midfield;Olympique Lyon;336828;24
Miguel Trauco;1,8;Left-Back;As Saint Etienne;177690;13
Sikou Niakate;1,8;Centre-Back;Fc Metz;413118;4
Ambroise Oyongo;1,8;Left-Back;Montpellier Hsc;184922;8
Deiver Machado;1,8;Left-Back;Rc Lens;332560;3
Jean-Philippe Krasso;1,8;Centre-Forward;As Saint Etienne;358515;-
Stefan Bajic;1,8;Goalkeeper;As Saint Etienne;465836;-
