Players;Values;POS;Team;ID;Num
Naldo;0,825;Centre-Back;Antalyaspor;148666;4
Thaciano;0,8;Central Midfield;Altay Sk;392487;16
Loret Sadiku;0,8;Defensive Midfield;Kasimpasa;116611;-
Hamza Mendyl;0,8;Left-Back;Gaziantep Fk;447221;27
Oussama Haddadi;0,8;Centre-Back;Yeni Malatyaspor;191407;-
Leroy Fer;0,8;Defensive Midfield;Alanyaspor;63342;4
Guray Vural;0,8;Left-Back;Antalyaspor;52281;11
Tarkan Serbest;0,8;Centre-Back;Kasimpasa;158118;15
Junior Caicara;0,8;Right-Back;Istanbul Basaksehir Fk;112062;80
Eric Bjorkander;0,8;Centre-Back;Altay Sk;291816;4
Mehdi Zeffane;0,8;Right-Back;Yeni Malatyaspor;118303;-
Sergen Picinciol;0,8;Centre-Back;Giresunspor;306222;35
Aziz Behich;0,775;Left-Back;Giresunspor;136834;16
Wilker Angel;0,775;Centre-Back;Goztepe;178400;40
Valentine Ozornwafor;0,75;Centre-Back;Galatasaray Istanbul;647950;-
Ali Sasal Vural;0,75;Goalkeeper;Sivasspor;157178;35
Amilton;0,75;Left Winger;Antalyaspor;227676;-
Erik Sabo;0,725;Central Midfield;Caykur Rizespor;155597;52
Vegar Hedenstad;0,725;Right-Back;Fatih Karagumruk;73333;-
Ahmed Kutucu;0,7;Centre-Forward;Istanbul Basaksehir Fk;452084;-
Juanfran Moreno;0,7;Right-Back;Alanyaspor;64411;24
Daouda Bamba;0,7;Centre-Forward;Altay Sk;285472;-
Isaac Cofie;0,7;Defensive Midfield;Sivasspor;99327;5
Mickael Tirpan;0,7;Defensive Midfield;Kasimpasa;201248;-
Ugurcan Yazgili;0,7;Centre-Back;Konyaspor;295955;24
Tyler Boyd;0,7;Left Winger;Caykur Rizespor;203330;9
Makana Baku;0,7;Midfield;Goztepe;336974;14
Adem Buyuk;0,7;Forward;Yeni Malatyaspor;54148;-
Umut Nayir;0,7;Centre-Forward;Giresunspor;248271;17
Nouha Dicko;0,7;Centre-Forward;Yeni Malatyaspor;173750;-
Lucas Biglia;0,7;Defensive Midfield;Fatih Karagumruk;26721;6
Daniel Avramovski;0,7;Midfield;Kayserispor;193289;-
Ahmed El Messaoudi;0,675;Defensive Midfield;Gaziantep Fk;303939;18
Ibrahim Akdag;0,675;Central Midfield;Kayserispor;182079;24
Atinc Nukan;0,675;Centre-Back;Goztepe;149516;33
Kamil Ahmet Corekci;0,65;Right-Back;Hatayspor;110686;12
Jesse Sekidika;0,65;Right Winger;Galatasaray Istanbul;437392;-
Yalcin Kayan;0,65;Central Midfield;Goztepe;605266;30
Zeki Yavru;0,65;Right-Back;Giresunspor;98131;5
Ufuk Akyol;0,65;Defensive Midfield;Antalyaspor;241251;19
Michal Travnik;0,65;Central Midfield;Kasimpasa;189640;7
Godfred Donsah;0,65;Central Midfield;Yeni Malatyaspor;291266;34
Andrea Poli;0,65;Central Midfield;Antalyaspor;44834;15
Batuhan Kor;0,625;Forward;Trabzonspor;631576;90
