Players;Values;POS;Team;ID;Num
Pablo Galdames;3,0;Defensive Midfield;Genua Cfc;313830;99
Keita Balde;3,0;Forward;Cagliari Calcio;238752;9
Bosko Sutalo;3,0;Centre-Back;Atalanta Bergamo;431698;-
Isaac Success;3,0;Centre-Forward;Udinese Calcio;295331;7
Sebastiano Luperto;3,0;Centre-Back;Fc Empoli;278531;33
Marko Lazetic;3,0;Centre-Forward;Ac Mailand;698548;22
Jakub Kiwior;3,0;Centre-Back;Spezia Calcio;425918;14
Pedro;3,0;Right Winger;Lazio Rom;65278;9
Zlatan Ibrahimovic;3,0;Forward;Ac Mailand;3455;11
Aaron Ramsey;3,0;Central Midfield;Juventus Turin;50057;8
Matteo Cancellieri;3,0;Right Winger;Hellas Verona;550106;18
Gregoire Defrel;3,0;Centre-Forward;Us Sassuolo;163222;92
Viktor Kovalenko;3,0;Midfield;Spezia Calcio;203842;8
Ignacio Pussetto;3,0;Right Winger;Udinese Calcio;283528;23
Petar Stojanovic;3,0;Right-Back;Fc Empoli;183841;30
Lassana Coulibaly;3,0;Central Midfield;Us Salernitana 1919;386552;18
Filippo Bandinelli;3,0;Central Midfield;Fc Empoli;240934;25
Nicolas Haas;3,0;Central Midfield;Fc Empoli;192638;32
Denis Vavro;3,0;Centre-Back;Lazio Rom;239962;-
Demba Seck;3,0;Right Winger;Fc Turin;551752;23
Stefano Okaka;2,9;Centre-Forward;Udinese Calcio;35249;-
Fabio Depaoli;2,8;Right-Back;Sampdoria Genua;324282;-
Liam Henderson;2,8;Central Midfield;Fc Empoli;193867;8
Armando Izzo;2,8;Centre-Back;Fc Turin;32113;5
Raul Moro;2,8;Left Winger;Lazio Rom;624942;27
Panagiotis Retsos;2,8;Centre-Back;Hellas Verona;324351;45
Leonardo Mancuso;2,7;Centre-Forward;Fc Empoli;160344;-
Luca Ranieri;2,5;Left-Back;Ac Florenz;346561;-
Abdoulaye Toure;2,5;Midfield;Genua Cfc;181382;-
Gonzalo Escalante;2,5;Central Midfield;Lazio Rom;266795;-
Liberato Cacace;2,5;Left-Back;Fc Empoli;469211;21
Matias Soule;2,5;Right Winger;Juventus Turin;668951;-
Francesco Caputo;2,5;Centre-Forward;Us Sassuolo;84765;-
Emmanuel Gyasi;2,5;Left Winger;Spezia Calcio;241076;11
Nikola Maksimovic;2,5;Centre-Back;Genua Cfc;124715;52
Dalbert;2,5;Left-Back;Cagliari Calcio;312862;29
Riccardo Saponara;2,5;Midfield;Ac Florenz;88909;8
Mamadou Coulibaly;2,5;Central Midfield;Us Salernitana 1919;472161;2
Marley Ake;2,5;Left Winger;Juventus Turin;682032;38
Andrea Conti;2,5;Right-Back;Ac Mailand;111227;-
Daniel Bessa;2,5;Central Midfield;Hellas Verona;140757;24
Antonio Candreva;2,5;Midfield;Sampdoria Genua;25488;87
Tanner Tessmann;2,5;Central Midfield;Venezia Fc;670096;8
Manolo Portanova;2,5;Central Midfield;Genua Cfc;394304;90
Alberto Grassi;2,5;Central Midfield;Cagliari Calcio;197473;27
Valerio Verre;2,5;Midfield;Sampdoria Genua;162961;-
Vanja Milinkovic-Savic;2,5;Goalkeeper;Fc Turin;257474;32
Marco Benassi;2,4;Central Midfield;Ac Florenz;201040;-
Albert Gudmundsson;2,4;Right Winger;Genua Cfc;305947;11
Pietro Ceccaroni;2,4;Centre-Back;Venezia Fc;239099;32
Arnor Sigurdsson;2,3;Midfield;Venezia Fc;377665;11
Tolgay Arslan;2,3;Central Midfield;Udinese Calcio;53536;5
Lennart Czyborra;2,3;Left-Back;Genua Cfc;309393;17
Charalampos Lykogiannis;2,2;Left-Back;Cagliari Calcio;136514;22
Koni De Winter;2,2;Centre-Back;Juventus Turin;490384;-
Leo Stulac;2,2;Defensive Midfield;Fc Empoli;171159;5
Sofian Kiyine;2,1;Midfield;Venezia Fc;393804;23
Alessandro Deiola;2,0;Central Midfield;Cagliari Calcio;235931;14
Nicola Sansone;2,0;Left Winger;Fc Bologna;82048;10
Giorgio Altare;2,0;Centre-Back;Cagliari Calcio;354909;15
Bruno Amione;2,0;Centre-Back;Hellas Verona;644676;-
Julian Chabot;2,0;Centre-Back;Sampdoria Genua;303219;-
Nicola Murru;2,0;Left-Back;Sampdoria Genua;171399;29
Jens Stryger Larsen;2,0;Right-Back;Udinese Calcio;69646;19
Gianluca Frabotta;2,0;Left-Back;Hellas Verona;386755;30
Denso Kasius;2,0;Right-Back;Fc Bologna;577394;71
Adrien Silva;2,0;Central Midfield;Sampdoria Genua;56810;-
Alberto Cerri;2,0;Centre-Forward;Cagliari Calcio;197751;-
Emil Konradsen Ceide;2,0;Left Winger;Us Sassuolo;508371;15
M'Bala Nzola;2,0;Centre-Forward;Spezia Calcio;354814;18
Mitchell Dijks;2,0;Left-Back;Fc Bologna;187245;35
Arturo Vidal;2,0;Central Midfield;Inter Mailand;37666;22
Maximilian Ullmann;2,0;Left-Back;Venezia Fc;239934;19
Enrico Del Prato;2,0;Right-Back;Atalanta Bergamo;392956;-
Francesco Di Mariano;2,0;Left Winger;Venezia Fc;238950;-
Filippo Melegoni;2,0;Central Midfield;Genua Cfc;315862;10
Matteo Ruggeri;2,0;Left-Back;Us Salernitana 1919;616631;3
