Players;Values;POS;Team;ID;Num
Arni Vilhjalmsson;0,5;Forward;Rodez Af;160109;22
Leon Delpech;0,5;Central Midfield;Nimes Olympique;859620;32
William Bianda;0,5;Centre-Back;As Nancy Lorraine;427197;19
Hady Camara;0,5;Centre-Back;Ea Guingamp;796882;5
Marvin Senaya;0,5;Right-Back;Fc Sochaux Montbeliard;830890;2
Naatan Skytta;0,5;Midfield;Fc Toulouse;567309;22
Frank Magri;0,5;Centre-Forward;Sc Bastia;807689;11
Mamadou Diallo;0,5;Left Winger;Grenoble Foot 38;290605;19
Benjamin Jeannot;0,5;Centre-Forward;Sm Caen;111048;9
Bruno Ecuele Manga;0,5;Centre-Back;Dijon Fco;60990;25
Brahima Doukansy;0,5;Defensive Midfield;Chamois Niortais Fc;517378;19
Samy Benchamma;0,5;Central Midfield;Chamois Niortais Fc;627464;26
Nathan Trott;0,5;Goalkeeper;As Nancy Lorraine;431422;16
Prince Oniangue;0,5;Midfield;Sm Caen;60578;6
Yanis Merdji;0,5;Centre-Forward;Chamois Niortais Fc;480454;11
Karim Aribi;0,475;Centre-Forward;Nimes Olympique;456080;-
David Gomis;0,45;Left Winger;Pau Fc;520816;28
Adrien Monfray;0,45;Centre-Back;Grenoble Foot 38;281611;5
Brice Maubleu;0,45;Goalkeeper;Grenoble Foot 38;78047;1
Yann Boe-Kane;0,45;Midfield;Quevilly Rouen Metropole;127051;13
Younes Kaabouni;0,45;Defensive Midfield;Fc Sochaux Montbeliard;182898;10
Malaly Dembele;0,45;Forward;Rodez Af;508940;9
Serge-Philippe Raux Yao;0,45;Centre-Back;Rodez Af;683891;15
Jean Lambert Evan's;0,45;Left-Back;Pau Fc;543720;26
Nathan Dekoke;0,45;Left-Back;Quevilly Rouen Metropole;250009;14
Matthieu Huard;0,45;Left-Back;Ac Ajaccio;588997;-
Baptiste Valette;0,45;Goalkeeper;As Nancy Lorraine;170509;1
Jean Botue;0,45;Left Winger;Ac Ajaccio;649457;18
Leverton Pierre;0,45;Defensive Midfield;Usl Dunkerque;552467;19
David Henen;0,45;Left Winger;Grenoble Foot 38;202831;-
Mohamed Ouadah;0,45;Central Midfield;Usl Dunkerque;684043;12
Mario Jason Kikonda;0,45;Defensive Midfield;Paris Fc;562452;-
Rosario Latouchent;0,45;Left-Back;As Nancy Lorraine;333350;11
Gregoire Lefebvre;0,45;Central Midfield;As Nancy Lorraine;302806;6
Julien Boyer;0,45;Left-Back;Sc Bastia;590629;29
Loris Nery;0,45;Right-Back;Grenoble Foot 38;126659;17
Jonathan Iglesias;0,45;Central Midfield;Paris Fc;159907;10
Nikolay Zolotov;0,45;Left-Back;Sc Bastia;297752;13
Maxime Spano;0,45;Centre-Back;Fc Valenciennes;329221;5
Laurent Dos Santos;0,45;Right-Back;Fc Valenciennes;274571;11
Anthony Roncaglia;0,4;Defensive Midfield;Sc Bastia;651979;4
Ousmane Kante;0,4;Centre-Back;Paris Fc;528470;19
Youssoupha Ndiaye;0,4;Centre-Back;Paris Fc;524658;18
Loic Nestor;0,4;Centre-Back;Grenoble Foot 38;66490;14
Yoan Kore;0,4;Centre-Back;Paris Fc;914539;-
Bradley M'Bondo;0,4;Right-Back;Chamois Niortais Fc;818107;18
Junior Flemmings;0,4;Left Winger;Fc Toulouse;354664;20
Axel Ngando;0,4;Midfield;Grenoble Foot 38;170478;23
Mathis Picouleau;0,4;Central Midfield;Fc Valenciennes;395240;27
Bart Straalman;0,4;Centre-Back;Grenoble Foot 38;336303;3
Sonny Laiton;0,4;Goalkeeper;Aj Auxerre;427689;30
Florian Michel;0,4;Midfield;Grenoble Foot 38;693356;10
Yohan Demoncy;0,4;Central Midfield;Paris Fc;289435;8
Sam Sanna;0,4;Central Midfield;Fc Toulouse;694549;18
Nathan Monzango;0,4;Centre-Back;Amiens Sc;396516;-
Tairyk Arconte;0,4;Right Winger;Ac Ajaccio;855056;12
Maguette Diongue;0,4;Central Midfield;Sc Bastia;185574;17
Arsene Elogo;0,4;Left Winger;Fc Valenciennes;409418;10
Eddy Sylvestre;0,4;Central Midfield;Pau Fc;629566;12
Adil Taoui;0,4;Left Winger;Sc Bastia;463617;21
Logan Costa;0,4;Centre-Back;Fc Toulouse;484988;14
Florian Martin;0,4;Midfield;Fc Valenciennes;150496;13
Aymen Boutoutaou;0,4;Midfield;Fc Valenciennes;730580;17
Kevin Schur;0,4;Left Winger;Sc Bastia;353940;8
Steeve Beusnard;0,4;Central Midfield;Pau Fc;468246;21
Amine Salama;0,4;Centre-Forward;Usl Dunkerque;980576;34
Ivan Filipovic;0,4;Goalkeeper;Paris Fc;234187;40
Dominique Youfeigane;0,4;Goalkeeper;Ea Guingamp;591190;30
Nolan Mbemba;0,4;Defensive Midfield;Ac Le Havre;276768;18
Lamine Sy;0,4;Right-Back;Sm Caen;796865;-
Ayman Ben Mohamed;0,4;Left-Back;Ac Le Havre;249446;19
Jean-Pascal Fontaine;0,4;Central Midfield;Ac Le Havre;58826;7
Aly Abeid;0,4;Left-Back;Fc Valenciennes;393436;3
Orges Bunjaku;0,4;Central Midfield;Grenoble Foot 38;499214;25
Yoann Cathline;0,4;Left Winger;Ea Guingamp;782476;20
Florian David;0,4;Midfield;Rodez Af;170905;10
Thomas Vincensini;0,4;Goalkeeper;Sc Bastia;149239;16
Romain Padovani;0,4;Centre-Back;Quevilly Rouen Metropole;111025;5
Remy Riou;0,4;Goalkeeper;Sm Caen;18940;1
Sullivan Pean;0,4;Goalkeeper;Sm Caen;593317;40
Zacharie Boucher;0,4;Goalkeeper;Sc Bastia;111041;1
Hermann Tebily;0,4;Centre-Forward;Fc Sochaux Montbeliard;726566;20
Yohan Bilingi;0,4;Right-Back;Ea Guingamp;522850;3
Antoine Valerio;0,4;Midfield;Nimes Olympique;707317;14
