Players;Values;POS;Team;ID;Num
Simone Mazzocchi;0,5;Centre-Forward;Ternana Calcio;337809;9
Eric Botteghin;0,5;Centre-Back;Ascoli Calcio;56601;33
Andrea Beghetto;0,5;Left-Back;Us Alessandria Calcio 1912;199941;-
Luca Parodi;0,5;Right-Back;Us Alessandria Calcio 1912;256688;7
Christian Capone;0,5;Left Winger;Ternana Calcio;315856;11
Ryder Matos;0,5;Striker;Ac Perugia Calcio;62713;10
Marcello Falzerano;0,5;Midfield;Ac Perugia Calcio;158548;23
Giuseppe Sibilli;0,5;Centre-Forward;Ac Pisa 1909;424275;17
Abou Ba;0,5;Defensive Midfield;Us Alessandria Calcio 1912;427653;6
Andrea Danzi;0,5;Defensive Midfield;As Cittadella;319171;72
Hamza Rafia;0,5;Midfield;Us Cremonese;418571;99
Marco Pinato;0,5;Central Midfield;Spal;164020;-
Andrey Galabinov;0,5;Centre-Forward;Reggina 1914;67639;16
Federico Ravaglia;0,5;Goalkeeper;Frosinone Calcio;390304;1
Raffaele Celia;0,5;Left-Back;Spal;195057;91
Nicola Pavan;0,5;Defensive Midfield;As Cittadella;167480;26
Alessandro Russo;0,5;Goalkeeper;Us Alessandria Calcio 1912;481344;-
Oliver Kragl;0,5;Midfield;Benevento Calcio;56513;-
Emanuele Cicerelli;0,5;Left Winger;Frosinone Calcio;265320;17
Filippo Scaglia;0,5;Centre-Back;Como 1907;163597;23
Matteo Pisseri;0,5;Goalkeeper;Us Alessandria Calcio 1912;168444;12
Giuseppe Prestia;0,5;Centre-Back;Us Alessandria Calcio 1912;163187;19
Gian Filippo Felicioli;0,45;Left-Back;Ascoli Calcio;290733;5
Sauli Vaisanen;0,45;Centre-Back;Cosenza Calcio;261095;15
Joaquin Larrivey;0,45;Centre-Forward;Cosenza Calcio;52428;32
Nicolas;0,45;Goalkeeper;Ac Pisa 1909;99523;1
Matthieu Huard;0,45;Left-Back;Brescia Calcio;588997;19
Kristjan Matosevic;0,45;Goalkeeper;Cosenza Calcio;340448;31
Vasile Mogos;0,45;Right-Back;Fc Crotone;324214;32
Ben Lhassine Kone;0,45;Midfield;Fc Crotone;522681;10
Antonis Siatounis;0,45;Defensive Midfield;Ac Monza;554397;20
Nehuen Paz;0,45;Centre-Back;Fc Crotone;284724;-
Federico Baschirotto;0,45;Centre-Back;Ascoli Calcio;351955;6
Matteo Di Gennaro;0,45;Centre-Back;Us Alessandria Calcio 1912;177188;30
Amedeo Benedetti;0,45;Left-Back;As Cittadella;148585;3
Luca Crecco;0,45;Midfield;Lr Vicenza Virtus;228604;26
Roberto Zammarini;0,45;Central Midfield;Pordenone Calcio;331197;33
Daniele Liotti;0,45;Left-Back;Reggina 1914;199767;-
Salim Diakite;0,45;Right-Back;Ternana Calcio;696550;29
Edoardo Pierozzi;0,45;Right-Back;Us Alessandria Calcio 1912;534083;25
Loris Zonta;0,45;Central Midfield;Lr Vicenza Virtus;377043;6
Umberto Eusepi;0,425;Centre-Forward;Us Alessandria Calcio 1912;62238;-
Marco Tumminello;0,4;Centre-Forward;Reggina 1914;315850;93
Gabriele Angella;0,4;Centre-Back;Ac Perugia Calcio;86793;5
Jean Freddi Greco;0,4;Central Midfield;Lr Vicenza Virtus;498557;24
Gabriel Lunetta;0,4;Midfield;Us Alessandria Calcio 1912;287710;8
Davide Marsura;0,4;Left Winger;Ac Pisa 1909;163078;77
Djavan Anderson;0,4;Right-Back;Cosenza Calcio;215089;-
Drissa Camara;0,4;Central Midfield;Parma Calcio 1913;614742;23
Michele Cerofolini;0,4;Goalkeeper;Us Alessandria Calcio 1912;370701;22
Brayan Vera;0,4;Left-Back;Us Lecce;642967;-
Goran Pandev;0,4;Striker;Parma Calcio 1913;12563;27
Giuseppe Mastinu;0,4;Central Midfield;Ac Pisa 1909;397950;18
Federico Mattiello;0,4;Right-Back;Us Alessandria Calcio 1912;200194;11
Luca Paganini;0,4;Right Winger;Us Lecce;167444;-
Marcus Rohden;0,4;Midfield;Frosinone Calcio;205809;7
Fabrizio Paghera;0,4;Defensive Midfield;Ternana Calcio;127799;20
Alessio Tribuzzi;0,4;Midfield;Frosinone Calcio;395546;19
Stefano Minelli;0,4;Goalkeeper;Frosinone Calcio;197901;94
Antonino Ragusa;0,4;Left Winger;Us Lecce;102470;7
Federico Dionisi;0,4;Centre-Forward;Ascoli Calcio;119369;9
Stefano Pettinari;0,4;Centre-Forward;Ternana Calcio;130369;32
Brynjar Ingi Bjarnason;0,4;Centre-Back;Us Lecce;569171;-
Marcin Listkowski;0,4;Midfield;Us Lecce;291276;19
Atanas Iliev;0,4;Centre-Forward;Ascoli Calcio;225824;11
Federico Viviani;0,4;Defensive Midfield;Spal;165900;77
Ange-Yoan Bonny;0,4;Centre-Forward;Parma Calcio 1913;827734;37
Andrea Tiritiello;0,4;Centre-Back;Cosenza Calcio;248695;14
Christian Pastina;0,4;Centre-Back;Benevento Calcio;476624;58
Valerio Mantovani;0,4;Centre-Back;Us Alessandria Calcio 1912;324378;44
Sanasi Sy;0,4;Left-Back;Cosenza Calcio;606451;18
Charles Boli;0,4;Midfield;Lr Vicenza Virtus;695646;20
Luca Ravanelli;0,4;Centre-Back;Us Cremonese;312341;6
Vasilios Zagaritis;0,4;Left-Back;Parma Calcio 1913;613781;20
Simone Corazza;0,4;Centre-Forward;Us Alessandria Calcio 1912;155036;18
Simone Palombi;0,4;Centre-Forward;Us Alessandria Calcio 1912;289065;29
Robert Gucher;0,4;Defensive Midfield;Ac Pisa 1909;52188;27
Alessandro Di Pardo;0,4;Right-Back;Lr Vicenza Virtus;457674;-
Karlo Butic;0,4;Centre-Forward;Pordenone Calcio;388121;32
Davide Facchin;0,4;Goalkeeper;Como 1907;45570;1
Antonio Caracciolo;0,4;Centre-Back;Ac Pisa 1909;149525;4
Paolo Bartolomei;0,4;Central Midfield;Us Cremonese;281900;16
Amato Ciciretti;0,4;Right Winger;Pordenone Calcio;159902;-
Antony Iannarilli;0,4;Goalkeeper;Ternana Calcio;73929;1
Mario Situm;0,4;Left Winger;Reggina 1914;138741;-
Luca Marrone;0,4;Centre-Back;Ac Monza;124769;34
Filippo Berra;0,4;Right-Back;Ac Pisa 1909;213952;2
Alberto Barison;0,4;Centre-Back;Pordenone Calcio;199940;6
Aristidi Kolaj;0,4;Right Winger;Us Alessandria Calcio 1912;396067;72
Luigi Cuppone;0,4;Centre-Forward;As Cittadella;352704;-
Jakub Labojko;0,4;Central Midfield;Brescia Calcio;387529;-
Danilo Quaranta;0,4;Centre-Back;Ascoli Calcio;396307;15
Salvatore Burrai;0,4;Defensive Midfield;Ac Perugia Calcio;41920;8
Matteo Grandi;0,4;Goalkeeper;Lr Vicenza Virtus;155038;22
Giacomo Beretta;0,35;Centre-Forward;As Cittadella;91241;11
Giuseppe Bellusci;0,35;Centre-Back;Ac Monza;57354;-
Alessandro Mattioli;0,35;Right-Back;As Cittadella;297646;18
Alessandro Celli;0,35;Left-Back;Ternana Calcio;330560;3
Mamadou Tounkara;0,35;Centre-Forward;As Cittadella;242965;9
Marcos Curado;0,35;Centre-Back;Ac Perugia Calcio;334371;21
Federico Casarini;0,35;Central Midfield;Us Alessandria Calcio 1912;56853;21
Kevin Biondi;0,35;Central Midfield;Pordenone Calcio;499678;-
David Heidenreich;0,35;Centre-Back;Spal;473887;87
Bobby Adekanye;0,35;Right Winger;Fc Crotone;331514;11
Riccardo Chiarello;0,35;Central Midfield;Us Alessandria Calcio 1912;167810;4
Daniele Donnarumma;0,35;Left-Back;As Cittadella;167900;17
Marco Brescianini;0,35;Central Midfield;Ac Monza;459128;33
Ivan Lakicevic;0,35;Right-Back;Reggina 1914;196978;33
Riccardo Brosco;0,35;Centre-Back;Lr Vicenza Virtus;89034;17
Stefano Giacomelli;0,35;Left Winger;Lr Vicenza Virtus;88691;10
Sebastien De Maio;0,35;Centre-Back;Lr Vicenza Virtus;56830;4
Federico Giraudo;0,35;Left-Back;Reggina 1914;349715;98
Marko Bozic;0,35;Midfield;Frosinone Calcio;307427;77
Matteo Solini;0,35;Centre-Back;Como 1907;136135;4
Demba Thiam;0,35;Goalkeeper;Spal;435406;22
Davide Agazzi;0,35;Central Midfield;Ternana Calcio;197468;34
Aliou Traore;0,35;Midfield;Parma Calcio 1913;495668;29
Michele Marconi;0,35;Centre-Forward;Us Alessandria Calcio 1912;57299;10
