pc1;pc2;pc3;pc4;pc5;pc6;pc7;pc8;pc9;pc10;cluster;Nombre
1,032566031576964;0,5300304856669507;0,0860836981686824;-0,06093606651864815;-0,025198726973881286;0,3152051136528673;0,16235925288251174;-0,12013439723308712;-0,06960890361605188;0,034834001454786497;2;F. Wirtz
0,6620885858440457;0,29300264655917635;0,11339519982855342;-0,07904121861993663;-0,005207414545697267;0,18628058534167344;0,1344494532401728;0,03190256935886695;-0,036023508034300565;0,05980621622586915;2;Marco Reus
0,11075740565273515;0,42333196760188324;0,02284627341983575;-0,12986398038950647;-0,05064609913567106;0,09351918133308401;-0,011379010806082012;-0,001994851463434441;-0,04702682756798095;-0,1708014511925287;3;Kerem Demirbay
-0,3293898436188007;0,10113148525794811;-0,12097281855491625;0,00992413540658226;-0,1119000885717162;0,01848897259214481;0,12501418367695388;0,16719536056011344;-0,019200439929185034;-0,011684969919401739;1;Nicolas Hofler
-0,5255915272624219;0,2627021812795201;-0,09196743820649453;0,009745522240969067;0,09533243756860298;0,008070018181684705;-0,0055635884001658436;0,08873721870199124;-0,053673678864327466;-0,015547486095315205;1;Ellyes Joris Skhiri
0,027182250286186826;0,32544206091461275;0,07900328665698382;-0,06072224180713447;0,0705295776517399;0,08653943036831024;-0,06560519456397491;0,019630499234957757;-0,12442874667204307;-0,0034886212292652196;3;Mahmoud Dahoud
0,06196905612601838;0,1257677739081123;0,014740550377895024;0,09684386170620515;0,08704578040409704;0,047216363647260076;-0,07177264427414264;0,16182007295086834;-0,1337643937325899;0,016318266329359506;3;F. Neuhaus
-0,3969704133422167;0,5043027896961424;-0,09465312353667771;0,025141494485854256;0,027292765994356896;-0,12306522588427767;0,05786213988841187;-0,06051018694268481;0,00021632372818148693;0,08499013636776565;1;Salih Ozcan
-0,6036473270412459;-0,015542558748049074;0,27728404553763086;-0,016941866901119935;-0,06414708347285089;0,09584247004104073;0,08056399297308718;0,03931256738707479;0,08221629515562992;-0,12892442687042532;1;A. Witsel
-0,03518969346879505;0,1938912734701707;0,05781406648832245;-0,10492156026960761;-0,2962174376165484;-0,011045615751845598;-0,00925416823123454;0,10121532774591038;0,0030855697458705734;0,009123589393387055;3;Maximilian Arnold
0,6557964554353226;0,350983263172255;0,21843621103809352;0,009767207363138084;-0,0919898172464717;-0,18087333955310228;0,1040317125760653;-0,03478160752922917;-0,026316118835955173;0,04048229095286528;2;Dominik Szoboszlai
0,026821869690059667;0,4254887360655429;0,21169075008619156;0,0856881999189341;0,12354050855224702;-0,035147833439122034;-0,13104001084035335;-0,0015127071828804559;0,016275011509711734;-0,041220483559416876;3;Marcel Sabitzer
-0,46071678482652617;0,11150272909074611;0,10600084458671885;-0,32764899056666924;0,009336835071405085;-0,09386360023698834;-0,04862652271196717;-0,014016940327963063;-0,0619892980724652;-0,0674981055977327;1;C. Aránguiz
-0,27000058133943833;0,04331837423905627;0,00018925379469908785;0,18757764056382886;0,12609680545544724;-0,04616714783864671;0,04938989139699042;0,03166449879709326;-0,018825831534243793;0,004444243218379534;1;Wataru Endo
-0,18954581119324146;0,07140275665420327;0,16420707578793872;0,10207325591055932;0,03833130070557275;-0,11098103143370172;0,03137269841663804;-0,037852009455140855;-0,15846787186482442;-0,025599405692590307;1;Amadou Haidara
0,10819664025307531;-0,1670540361901676;-0,10753637968156125;0,07766226493019952;0,014683653865081707;-0,043981266095131484;0,052324959976602976;0,0420927327090791;-0,05581653343438836;0,09217376074253676;3;Grischa Promel
0,0169065312206164;0,2954197859261664;-0,1892580448339042;0,17338485074122725;-0,07174718716728704;-0,30238446555863224;0,07842078393226704;0,06608836018040565;0,011247639189710147;0,016304984254694038;3;Anton Levi Stach
-0,06998776924134681;0,18495565835277866;0,08932605719529485;-0,13925051342481098;-0,15616762187331099;0,15506351841490268;0,0611789121012386;0,13133656602040217;-0,12450867246135543;-0,02359669187394694;3;Dennis Geiger
-0,6819624565016624;0,14396462921178518;-0,09644152406955729;-0,014851668985796556;-0,0644818398404781;-0,015333721969076203;0,17034678082760563;-0,07911679782573097;-0,009828748583627712;-0,07862482745626645;1;Atakan Karazor
-0,3638969142263937;0,24224290087044348;0,26231169565580237;-0,17767492783037855;-0,11654405601925372;0,004035473350536608;-0,0864942558390581;0,0516185687410868;-0,19066084433525837;-0,09474411547915224;1;E. Palacios
-0,18205265234587387;0,07332270831037649;0,1077396889049128;0,1769810400033344;0,022636577018832486;0,17645253823793722;-0,0740976566345188;-0,015892041090540324;0,0030153333409313966;0,019759088379755083;1;Angelo Stiller
0,03146271632861635;0,14263037191822844;-0,022350262184882144;-0,3856152882815135;0,1847307890248057;-0,03189539932204573;-0,033613853125055194;-0,08274497731169188;0,0526103106208949;0,0394052564180465;3;Konrad Laimer
1,0286440704406017;0,277302880008285;-0,2937021113717295;-0,05925386707984685;-0,11831386310019233;0,05873999834452172;0,07121218777178258;0,08114649963014015;-0,10768871710663667;-0,03578559458505835;2;Jesper Grange Lindstrom
-0,5660462456421078;0,16564899291119006;-0,30298130151592684;0,1494987571946326;-0,005908890784210704;-0,1271885298807246;0,1334022571525993;0,017170544608361326;0,14931759161369781;0,09836420967258369;1;Anthony Losilla
0,44706378153823617;0,1207288628832063;-0,12466206711079433;0,20726081680078492;-0,005882176623990336;-0,11568376486828041;0,12321849178566621;0,09259813093324969;-0,16815784092772998;-0,016171440807650223;2;Ondrej Duda
-0,44988832071613905;-0,17560861363255537;0,02010169888524896;-0,029948859871217617;0,0842238661478619;0,17086842979876804;0,16430698104698452;0,055796576596794094;-0,2987303686941863;0,09646865866098989;1;Niklas Bernd Dorsch
-0,242686732628804;0,11328460445930755;-0,1883354060903951;-0,16618098489541722;-0,05837914583573615;0,011900185421291218;0,03642499939439833;0,07217491741570682;-0,035347911358268085;0,054184992506270645;1;Dominik Kohr
0,46152251743592715;0,023367365698912596;-0,21260107847797344;0,14530061035656447;0,08199534088698436;-0,004374213292115221;-0,020870371247185618;-0,09213161441563171;0,123646377553037;-0,008932617787261211;2;C. Baumgartner
0,42310248794838196;-0,21950918115742737;0,06951117150298813;-0,04719633329457479;0,04137418944206045;-0,019011860498445526;0,05204654783372256;-0,027350037834335345;-0,03470029753877975;-0,023005976273269637;2;Daichi Kamada
0,694557983535747;0,20499638552145347;0,1131181972687308;-0,09700293666539085;-0,07103961729046565;0,006073001064134244;0,31882183268614067;0,10052633818679178;0,06779959190308335;0,033872767020798555;2;Lars Edi Edi Stindl
-0,3382798173079467;0,05152029580387941;0,275545112014083;-0,0062612228726313494;-0,0021578369068566672;-0,08236907945554103;0,0749469320410118;-0,09078383735335192;-0,022404285365794745;0,08209822210066464;1;Tyler Shaan Adams
0,5304509871088076;0,27757198137700334;-0,11529176261670325;0,006659622686581189;-0,07513032500897018;0,09010660698365591;0,05490520649336481;-0,0850870374577318;-0,03341404806294551;0,05786409359981431;2;Jae-Seong Lee
0,1963939086651485;-0,25124166503077716;0,10336576429856106;-0,022940870744810746;0,30612477714057856;0,028426021180241297;0,033361236779327154;0,2640841112741193;0,05060426552534674;-0,05511140305517181;3;Philipp Forster
-0,4450449709413542;-0,044150009631621474;-0,1358761305836469;-0,05864552765181852;0,03988755985531968;-0,005496230360349706;0,06296563303777172;0,019700235194275342;-0,0768497199488554;-0,0759120663103523;1;Diadie Samassekou
0,2133171533733041;0,05759414272561054;-0,4473347158689051;0,07538432721723658;-0,0012629790252007113;0,24227664954113154;-0,09570418150253637;0,23181795230135988;0,004329654363467762;0,09041187317744162;3;L. Barreiro
-0,5081978358472384;-0,22168508072633364;0,02352592729561421;-0,1440573701635049;0,04538902729210577;0,1342844022878863;0,05472393043645281;0,013603940474069305;-0,09111428107292635;-0,10663232918538759;1;S. Ascacibar
0,16493869181973086;-0,007476906160126147;-0,005048347154087688;-0,13694751582645828;-0,02368222874482746;0,04094700929870396;-0,021833350310092373;-0,03125157233416057;-0,08395646864259315;-0,008048347913218809;3;Jean-Paul Boetius
0,26394321197721166;-0,03279558833798932;-0,319987152646128;-0,13498366189848265;-0,1426287027272439;0,015720094126989773;0,030825697283772255;0,1861973391525648;0,014931151245148232;-0,014349543369415792;2;Genki Haraguchi
0,003533192868709873;0,19694574800584433;-0,052358159516674115;0,0735806395342678;-0,10770576015134338;0,1409129670289673;-0,13070119654197537;-0,09146484566267052;-0,10319568500349266;-0,02410792615934043;3;Yannick Gerhardt
-0,23680899489990925;0,06218964007067681;-0,22630286946616288;-0,1601634920114089;0,06403846170164962;0,05755670722554446;-0,14716480349554753;-0,009003395700037685;-0,04814444218271416;0,05618068805341458;1;Xaver Schlager
0,22867385465629572;-0,06523401993632319;0,1861026056804603;0,325244721045045;-0,0505805175088336;0,08168837254687727;0,18248057667631326;-0,07716437950190765;-0,1536263631202699;0,04907106367134191;3;Orel Johnson Mangala
0,49433053869055427;0,030827962204503793;-0,22762998850435978;-0,04444711575180428;-0,14531419195761835;-0,020858334025306943;-0,15561570947900386;-0,12520740971893338;-0,08934175588116003;-0,07961183409174111;2;Dejan Ljubicic
0,2864534208000367;-0,22904250632285145;-0,27987572474657846;0,04973414305262791;0,2132210221533424;0,18762304363542556;0,18223923391189667;0,1241739848113386;-0,22127407071078348;0,05675411881873344;3;Suat Serdar
0,358957814062927;-0,11834483813991746;0,05003396701944172;0,027182248043980794;-0,19674079139833092;0,08060930844167734;-0,013820365230836362;-0,056688690008929545;-0,04726013241409496;0,09585316790877388;2;Arne Maier
